feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Pdlim5	type	wound	-2.2030192487466	0.243218147947253	1.62536496248893e-18	3.57580291747564e-17	CPLM	1.01	637	77	88
Htr1f	type	wound	2.73774587895048	0.31399654160769	2.4446797175109e-17	5.23293604396929e-16	CPLM	1.01	637	153	76
Zfhx3	type	wound	1.68047200173227	0.194195433313572	4.09255989390433e-17	8.3110447076211e-16	CPLM	1.01	637	185	71
Col1a2	type	wound	-3.64257255961988	0.420931072200185	4.08939100575501e-17	8.3110447076211e-16	CPLM	1.01	637	131	79
Zeb2	type	wound	-1.83122473134005	0.211886460138722	4.46202550734041e-17	8.83481050453401e-16	CPLM	1.125	637	123	81
Celf2	type	wound	-0.842401024791134	0.0977241953064822	5.31247077235256e-17	1.02621386626908e-15	CPLM	1.01	637	252	60
Rbfox1	type	wound	3.07872180212166	0.359068447723862	7.60593488186208e-17	1.43426200629399e-15	CPLM	1.01	637	171	73
Maml2	type	wound	-1.4325371907732	0.167840595176175	1.03060025322809e-16	1.89822186175964e-15	CPLM	1.01	637	123	81
Meg3	type	wound	-3.73885731090781	0.438553044449189	1.11083064016935e-16	1.99949515230483e-15	CPLM	1.01	637	124	81
Fbxl7	type	wound	-1.20520563219358	0.141867812437912	1.40305044266071e-16	2.41568684910278e-15	CPLM	1.01	637	170	73
Myom1	type	wound	-1.88174548737634	0.221503495842473	1.40241024327986e-16	2.41568684910278e-15	CPLM	1.01	637	85	87
Ebf1	type	wound	-1.23109041766283	0.146015531616575	2.29864396568315e-16	3.80986355974642e-15	CPLM	1.01	637	169	73
Etl4	type	wound	2.00810084112035	0.238190684646957	2.30900821802813e-16	3.80986355974642e-15	CPLM	1.01	637	149	77
Airn	type	wound	-1.76299486495508	0.209913233241514	2.95083817873315e-16	4.76951803582991e-15	CPLM	1.01	637	106	83
Lrp1b	type	wound	4.78379335090723	0.570363617977974	3.22041860202088e-16	5.10114306560108e-15	CPLM	1.01	637	244	62
Prrx1	type	wound	-2.59173742799199	0.313226930312087	7.61160779333834e-16	1.15930641775461e-14	CPLM	1.01	637	86	86
Msrb3	type	wound	-1.96660879131205	0.237638910682704	7.53670279345206e-16	1.15930641775461e-14	CPLM	1.01	637	91	86
Tns1	type	wound	-1.51972423958613	0.185585805668545	1.45099913052167e-15	2.16828549315692e-14	CPLM	1.01	637	103	84
Ror1	type	wound	-1.26517821578113	0.156202678443713	2.82817931782504e-15	4.07257821766806e-14	CPLM	1.01	637	135	79
Arhgap6	type	wound	-1.32269887272524	0.163284305099497	2.80730640412845e-15	4.07257821766806e-14	CPLM	1.01	637	119	81
Agbl1	type	wound	1.60109988009208	0.197909755593007	3.03646406576361e-15	4.29442775015139e-14	CPLM	1.01	637	161	75
Prkn	type	wound	1.28281171032952	0.159031196213141	3.6197250599622e-15	5.02951271489484e-14	CPLM	1.01	637	199	69
Col1a1	type	wound	-3.76048770004028	0.468069543805196	4.60182982528932e-15	6.2838779683261e-14	CPLM	1.01	637	100	84
Lhfp	type	wound	-1.45054921407772	0.180902162990924	5.16534763736714e-15	6.93382259117759e-14	CPLM	1.01	637	120	81
Dlgap1	type	wound	3.10574668631141	0.388201805228503	5.9030111383564e-15	7.79197470263045e-14	CPLM	1.01	637	183	71
Flna	type	wound	-3.22111098722581	0.403252573114566	6.47366535927865e-15	8.40515240089949e-14	CPLM	1.01	637	82	87
Sorbs1	type	wound	-1.12802207679029	0.142450530574763	1.07553743192545e-14	1.37391233239509e-13	CPLM	1.01	637	155	76
Ddx5	type	wound	-2.13761402488053	0.270381415792735	1.18084984810247e-14	1.48449695190024e-13	CPLM	1.01	637	95	85
Camta1	type	wound	1.80690702821903	0.229261804123335	1.41218203057475e-14	1.74757526283625e-13	CPLM	1.01	637	140	78
App	type	wound	1.7094135878602	0.217828861577973	1.80745654283898e-14	2.20231627988995e-13	CPLM	1.01	637	208	67
Anks1b	type	wound	2.67359809684276	0.343305711711124	2.78544479261319e-14	3.34253375113582e-13	CPLM	1.01	637	162	75
Lrrtm4	type	wound	3.37514840830436	0.433999238555335	3.01458233768793e-14	3.56350628574454e-13	CPLM	1.01	637	146	77
Nkain2	type	wound	3.31108879887301	0.426945215163346	3.52107622786653e-14	4.10101819480925e-13	CPLM	1.01	637	252	60
Fgfr2	type	wound	0.712086663338904	0.0921507844430308	4.30278511235457e-14	4.93884899852873e-13	CPLM	1.01	637	330	48
Tenm2	type	wound	3.22715891450359	0.422336330350993	7.9662753002585e-14	8.88632399690807e-13	CPLM	1.01	637	147	77
Magi2	type	wound	1.04843457864028	0.137201762917549	7.94662247594695e-14	8.88632399690807e-13	CPLM	1.01	637	247	61
Nav2	type	wound	1.3031687332994	0.170852262903428	8.78399788748992e-14	9.66239767623892e-13	CPLM	1.01	637	168	74
Cacna1c	type	wound	-0.876764653898918	0.115963813440589	1.40927002398592e-13	1.52026596177799e-12	CPLM	1.01	637	224	65
Pdzrn3	type	wound	-1.61156235952879	0.213182196991243	1.42045051984307e-13	1.52026596177799e-12	CPLM	1.01	637	99	84
Nckap5	type	wound	1.47597600814974	0.195319425829804	1.44902947699649e-13	1.5301751277083e-12	CPLM	1.01	637	164	74
Gm37240	type	wound	3.73501443894221	0.499332626062201	2.48324622264942e-13	2.58780395833992e-12	CPLM	1.01	637	135	79
Snrnp70	type	wound	-3.0400659833217	0.408003351126762	3.0391136449897e-13	3.12594546341797e-12	CPLM	1.01	637	87	86
Gpc5	type	wound	3.13087135780354	0.421706744590303	3.66227295737166e-13	3.7186156182543e-12	CPLM	1.01	637	192	70
Tcf12	type	wound	-1.61319879936903	0.21777238594238	4.10851934766434e-13	4.11892066246856e-12	CPLM	1.01	637	97	85
Dpyd	type	wound	1.35677715035385	0.183267686399957	4.23806272454852e-13	4.19568209730303e-12	CPLM	1.01	637	160	75
Trpm3	type	wound	2.9040948820116	0.392690227786353	4.47568594788416e-13	4.3762262601534e-12	CPLM	1.01	637	126	80
Gm32647	type	wound	3.19875177955213	0.433865048780996	5.23683940264893e-13	5.05802049621702e-12	CPLM	1.01	637	113	82
Dpp10	type	wound	4.40832635301548	0.601030370488876	6.80951111162717e-13	6.49775036193821e-12	CPLM	1.01	637	182	71
Pbx1	type	wound	-1.15574962889755	0.158449612383141	8.99306078449612e-13	8.47917159681063e-12	CPLM	1.01	637	144	77
Trio	type	wound	-1.49791244393828	0.205416781343386	9.12025728127538e-13	8.49793384325894e-12	CPLM	1.01	637	99	84
Dlc1	type	wound	-1.06356009889598	0.146655354322967	1.19846520418042e-12	1.10370283919872e-11	CPLM	1.01	637	191	70
Kcnip4	type	wound	4.03650887294175	0.556829282680696	1.22331385337227e-12	1.11324237999752e-11	CPLM	1.01	637	147	77
Ntrk3	type	wound	-0.95949581035436	0.132390422705608	1.23693597777502e-12	1.11324237999752e-11	CPLM	1.01	637	159	75
Cdh18	type	wound	2.82200007436046	0.390836977169476	1.48716879130366e-12	1.31092756549554e-11	CPLM	1.01	637	130	80
Agbl4	type	wound	4.31359539320427	0.597438253616887	1.48969041533584e-12	1.31092756549554e-11	CPLM	1.01	637	166	74
Ctnnd2	type	wound	2.12061717124726	0.294570458057167	1.71950776768655e-12	1.49653862857994e-11	CPLM	1.01	637	108	83
Adgrb3	type	wound	2.89303377101944	0.402620775989769	1.88429654683669e-12	1.62213354901593e-11	CPLM	1.01	637	107	83
Itga8	type	wound	-1.27343374653545	0.178011507162872	2.33667313736846e-12	1.98994099440411e-11	CPLM	1.01	637	128	80
Rsrp1	type	wound	-3.18523351079781	0.44707664778061	2.842060268336e-12	2.3945869494916e-11	CPLM	1.01	637	96	85
Galntl6	type	wound	4.34292698039206	0.60985574401521	2.90665520324216e-12	2.42323254838715e-11	CPLM	1.01	637	178	72
Ncam2	type	wound	2.2674943101794	0.319474723958457	3.40693852634594e-12	2.8107242842354e-11	CPLM	1.01	637	114	82
Aopep	type	wound	-1.0979225780437	0.155987793599532	5.05415444220727e-12	4.12669104971975e-11	CPLM	1.01	637	132	79
Dcc	type	wound	4.01004489128671	0.574623037360109	7.52195840369876e-12	6.07897046503002e-11	CPLM	1.01	637	139	78
Arhgap15	type	wound	1.47732307611419	0.212606467718749	9.16463266741512e-12	7.3317061339321e-11	CPLM	1.01	637	134	79
Ntm	type	wound	3.27379003277035	0.471573762242679	9.55664547767925e-12	7.56886321832197e-11	CPLM	1.01	637	117	82
Tmem132d	type	wound	2.14373032456749	0.311440474464726	1.40707161047855e-11	1.10336704504852e-10	CPLM	1.01	637	106	83
Dpp6	type	wound	3.51950557213961	0.513222856605602	1.66308558518265e-11	1.29133704261241e-10	CPLM	1.01	637	122	81
Adk	type	wound	-1.04514367199192	0.15311875393972	2.04709529781287e-11	1.57407716103669e-10	CPLM	1.01	637	116	82
Rasgef1b	type	wound	3.0568002931652	0.448078089057659	2.0965724293118e-11	1.59662054232206e-10	CPLM	1.01	637	96	85
Srrm2	type	wound	-2.63988832819661	0.387049482802014	2.11681072403206e-11	1.59668008898418e-10	CPLM	1.01	637	64	90
Ctnna2	type	wound	4.21089256565061	0.62153254953786	2.8416813088893e-11	2.12321848739653e-10	CPLM	1.01	637	164	74
Macf1	type	wound	-0.920506578912863	0.13600451179961	2.96921526998562e-11	2.19777429329777e-10	CPLM	1.01	637	156	76
Pde4d	type	wound	-0.626866179068573	0.0926945065346126	3.07621442772911e-11	2.25589058033468e-10	CPLM	1.142	637	302	53
Col3a1	type	wound	-3.09956977369662	0.459530265117174	3.44564604511447e-11	2.50362538323914e-10	CPLM	1.01	637	80	87
Mdga2	type	wound	3.93788419237169	0.584905474915309	3.73529217142609e-11	2.68941036342678e-10	CPLM	1.01	637	131	79
Erc2	type	wound	2.60883642526075	0.388529774650101	4.18878005606171e-11	2.9620658967865e-10	CPLM	1.01	637	79	88
Grm7	type	wound	3.87621347946869	0.577265897004695	4.18494931423085e-11	2.9620658967865e-10	CPLM	1.01	637	129	80
Adgrl3	type	wound	2.05510963064949	0.307589527291262	5.18189749912118e-11	3.63191399938405e-10	CPLM	1.01	637	132	79
Dip2c	type	wound	-0.987026729517738	0.147984058523984	5.57657469894094e-11	3.87425189610633e-10	CPLM	1.01	637	155	76
March1	type	wound	3.56250303099581	0.534508169536833	5.74982779529298e-11	3.95988140336699e-10	CPLM	1.01	637	123	81
Fgf14	type	wound	2.97182927245532	0.44598817405001	5.80645860309722e-11	3.96440966694224e-10	CPLM	1.01	637	108	83
Cadps2	type	wound	2.83085674366063	0.426422180890452	6.79919307968271e-11	4.60253070009291e-10	CPLM	1.01	637	101	84
Pde4b	type	wound	2.06785784602497	0.311887288406168	7.17468376316475e-11	4.81555045798854e-10	CPLM	1.01	637	86	86
Adamtsl1	type	wound	1.15118892113587	0.177246234755719	1.67841967009645e-10	1.11706586446755e-09	CPLM	1.01	637	143	78
Dab1	type	wound	4.41763305273218	0.68260435288528	1.93800199414736e-10	1.27908131613726e-09	CPLM	1.01	637	146	77
Trps1	type	wound	-1.19802624560209	0.18613915763933	2.41544849772986e-10	1.58102083487773e-09	CPLM	1.01	637	109	83
Efna5	type	wound	-1.1539332104699	0.179910197464203	2.77095855864289e-10	1.7988517856108e-09	CPLM	1.01	637	103	84
Zcchc7	type	wound	-1.4172077592895	0.221225898274692	2.9070545869976e-10	1.87185953894479e-09	CPLM	1.01	637	79	88
Negr1	type	wound	1.53549686531511	0.240579859966898	3.36247179930119e-10	2.14764327826334e-09	CPLM	1.01	637	119	81
Zfand3	type	wound	-1.19615709325154	0.188121695937301	3.89671253093631e-10	2.46895705960124e-09	CPLM	1.01	637	98	85
Cacna2d3	type	wound	2.04005281750604	0.321036622452191	3.98938020382333e-10	2.50761041383181e-09	CPLM	1.01	637	85	87
Grid2	type	wound	4.96174596805711	0.783395344732855	4.53354769795e-10	2.82722029667433e-09	CPLM	1.01	637	204	68
Ppp1r12b	type	wound	-1.00489111879114	0.158922690037971	4.83308683888893e-10	2.99047248156252e-09	CPLM	1.01	637	110	83
Robo1	type	wound	1.27015503377302	0.201100908786037	5.0476626801802e-10	3.09903011062226e-09	CPLM	1.01	637	141	78
Sptbn1	type	wound	-1.91142776616314	0.302868068976549	5.20094083221817e-10	3.16857318393599e-09	CPLM	1.01	637	69	89
Rock1	type	wound	-1.22966924949393	0.195971517568147	6.48422196234982e-10	3.92023190395501e-09	CPLM	1.01	637	88	86
Lncpint	type	wound	-1.33408947304989	0.212861494146613	6.77808783418736e-10	4.06685270051241e-09	CPLM	1.01	637	71	89
Cntnap2	type	wound	5.94562415376173	0.951334754691865	7.53969597199435e-10	4.48980391715754e-09	CPLM	1.01	637	239	62
Lrmda	type	wound	1.18881379676073	0.19066599484297	8.23851208039739e-10	4.86932952811547e-09	CPLM	1.01	637	168	74
Mef2a	type	wound	-1.40503341930227	0.226003414846849	9.19060500947271e-10	5.39182160555732e-09	CPLM	1.01	637	91	86
Zeb1	type	wound	-1.39823824105249	0.225779830739037	1.06089237786621e-09	6.17813796522089e-09	CPLM	1.01	637	80	87
Nlgn1	type	wound	2.74150145229288	0.445355606725393	1.32446736760465e-09	7.65677485505756e-09	CPLM	1.01	637	111	83
Lrrc4c	type	wound	4.8385589940201	0.786369972269897	1.34614679710967e-09	7.67233864756622e-09	CPLM	1.01	637	192	70
Npas3	type	wound	3.04594575485915	0.495035629118293	1.34653418183296e-09	7.67233864756622e-09	CPLM	1.01	637	91	86
Ntf3	type	wound	-1.6257479521516	0.26505825623219	1.51143289101243e-09	8.55039178344177e-09	CPLM	1.099	637	72	89
Rbm39	type	wound	-1.78289606779002	0.291684258634861	1.7131429898037e-09	9.62276062357824e-09	CPLM	1.01	637	72	89
Sorcs3	type	wound	2.54949192591977	0.417441105828168	1.76447109022341e-09	9.84127537645734e-09	CPLM	1.01	637	92	86
Ptprj	type	wound	1.40378775080277	0.229951774822476	1.79312834070226e-09	9.9311723485048e-09	CPLM	1.01	637	139	78
Immp2l	type	wound	1.20908362931547	0.198437545472517	1.92131785413572e-09	1.05672481977465e-08	CPLM	1.01	637	131	79
Sema6d	type	wound	2.83442891305087	0.467553228410766	2.30301292091563e-09	1.25792154025185e-08	CPLM	1.01	637	99	84
Ahnak	type	wound	-1.7166203706426	0.283333422865075	2.35227351907229e-09	1.27602782678442e-08	CPLM	1.01	637	72	89
Drg1	type	wound	2.34424504540157	0.387067095766797	2.38325774116276e-09	1.2840409054428e-08	CPLM	1.01	637	85	87
Nrxn1	type	wound	4.46723989031075	0.740228294117435	2.70326577643951e-09	1.44661249658114e-08	CPLM	1.01	637	144	77
Crtc3	type	wound	-1.24875449983483	0.20788970974501	3.18646077782589e-09	1.69374291009269e-08	CPLM	1.01	637	68	89
Phactr1	type	wound	2.38802509300582	0.399246294889337	3.6960759848875e-09	1.9515281200206e-08	CPLM	1.01	637	69	89
Pde1c	type	wound	3.59351679262875	0.602002100982866	3.96414979776608e-09	2.07920969525214e-08	CPLM	1.01	637	101	84
Thsd7a	type	wound	2.00096487494412	0.335985699442628	4.29355007835189e-09	2.23716556714125e-08	CPLM	1.01	637	83	87
Tbx15	type	wound	-1.26377915812137	0.213034641827482	4.91087380370497e-09	2.5420993807414e-08	CPLM	1.01	637	92	86
Ptprm	type	wound	1.12757246890242	0.190301998035495	5.11610319651911e-09	2.63113878678126e-08	CPLM	1.01	637	127	80
Shroom3	type	wound	2.16396103137293	0.36843458322074	6.88862823360634e-09	3.51986681355885e-08	CPLM	1.01	637	69	89
Myocd	type	wound	-1.19593258696618	0.204031915191511	7.37353083052598e-09	3.71964103043094e-08	CPLM	1.01	637	123	81
Nalcn	type	wound	2.15433154959032	0.367491336006415	7.34127532399915e-09	3.71964103043094e-08	CPLM	1.01	637	68	89
Ghr	type	wound	-0.995168971512406	0.169882709921398	7.52332981788737e-09	3.77118811124481e-08	CPLM	1.01	637	117	82
Grip1	type	wound	2.48503798989632	0.425694645635768	8.45000878664992e-09	4.20906098051996e-08	CPLM	1.01	637	90	86
Clk1	type	wound	-1.72072160488796	0.295188935548795	8.8630135627515e-09	4.38719171356199e-08	CPLM	1.01	637	71	89
Dleu2	type	wound	-1.40422179964549	0.241130476341131	9.15634067813886e-09	4.47643322042344e-08	CPLM	1.01	637	76	88
Smyd3	type	wound	1.52524225223936	0.26190699846456	9.15067908564442e-09	4.47643322042344e-08	CPLM	1.01	637	96	85
Skint5	type	wound	2.095312118374	0.360299650762997	9.58317273122012e-09	4.65636368289959e-08	CPLM	1.01	637	96	85
Rasl12	type	wound	-1.60795208791804	0.276883934935987	1.00369651230127e-08	4.84711974233299e-08	CPLM	1.01	637	99	84
Nrg1	type	wound	4.42067173189071	0.762450934020521	1.05822956935246e-08	5.0795019328918e-08	CPLM	1.01	637	141	78
Igf1r	type	wound	-0.953082210485627	0.164706351336999	1.12885347326575e-08	5.38585512546068e-08	CPLM	1.01	637	122	81
Gmds	type	wound	1.4387206167009	0.24869430469764	1.13818874817855e-08	5.3978771769905e-08	CPLM	1.01	637	98	85
Fryl	type	wound	-1.11767959601315	0.194377151529189	1.38670368690012e-08	6.53731738110055e-08	CPLM	1.01	637	89	86
St6galnac3	type	wound	2.32648445569457	0.405473052764419	1.48632318410793e-08	6.9654908983046e-08	CPLM	1.01	637	75	88
Trdn	type	wound	1.81000747292269	0.315663173622481	1.51767156015548e-08	7.07056397437143e-08	CPLM	1.01	637	87	86
Clstn2	type	wound	3.30659900203764	0.577797249553031	1.61612491529955e-08	7.48521013401895e-08	CPLM	1.01	637	82	87
Pcsk5	type	wound	2.05268141034622	0.358947682405793	1.65417899367416e-08	7.61691722668565e-08	CPLM	1.01	637	66	90
Cep128	type	wound	2.2596618525017	0.395442064199906	1.69483878875975e-08	7.75903075547815e-08	CPLM	1.01	637	67	89
Tmem117	type	wound	1.67091242828596	0.292884797453966	1.78476664554578e-08	8.12376542110491e-08	CPLM	1.01	637	84	87
Ccdc3	type	wound	-1.50825490294239	0.265111380077219	1.95005050489686e-08	8.82537142787606e-08	CPLM	1.01	637	68	89
Skint6	type	wound	2.75910288330918	0.486054723216092	2.0918251166189e-08	9.41321302478504e-08	CPLM	1.01	637	86	86
Lama4	type	wound	-1.03398435897103	0.182603769962179	2.26198389041483e-08	1.01214194418562e-07	CPLM	1.01	637	93	85
B3galt1	type	wound	1.54910398129895	0.274928963393121	2.63968284987128e-08	1.1745105714034e-07	CPLM	1.01	637	119	81
Bri3	type	wound	2.1288535412831	0.378677160273873	2.83207755922636e-08	1.2530756574901e-07	CPLM	1.01	637	74	88
Gnaq	type	wound	-1.14278812614902	0.204139607640729	3.2275652059094e-08	1.42012869060013e-07	CPLM	1.01	637	93	85
Rgs7	type	wound	2.62591344071456	0.470285311461524	3.49325068489406e-08	1.52853842123541e-07	CPLM	1.01	637	73	89
Tenm4	type	wound	0.973995498781738	0.174634789734537	3.61660919856535e-08	1.57382114574932e-07	CPLM	1.01	637	144	77
Ext1	type	wound	-1.16346020432438	0.20923578220624	3.96488880873607e-08	1.71595187787922e-07	CPLM	1.01	637	81	87
Slc39a11	type	wound	1.95208313730988	0.351537765511397	4.13152960822973e-08	1.77835404875975e-07	CPLM	1.01	637	67	89
Fnbp1	type	wound	-0.954964630339616	0.172865710471364	4.82956596171623e-08	2.05646034498885e-07	CPLM	1.01	637	109	83
Rock2	type	wound	-1.61439578144567	0.292232255302113	4.82842013562979e-08	2.05646034498885e-07	CPLM	1.01	637	73	89
Ddx17	type	wound	-2.58047417806664	0.467293827950295	4.8862732298529e-08	2.06948042676123e-07	CPLM	1.01	637	72	89
Slit3	type	wound	-0.615213339182721	0.111442304215577	4.93162719126534e-08	2.07757911461817e-07	CPLM	1.01	637	195	69
Bmpr1b	type	wound	1.99185113185821	0.360969622928916	4.99651087179e-08	2.09377598436914e-07	CPLM	1.01	637	80	87
Mgat4c	type	wound	4.24010799542709	0.768639182703722	5.04213215114938e-08	2.10177298090016e-07	CPLM	1.01	637	114	82
Gm11639	type	wound	2.87267911301572	0.521151087498608	5.15838885017202e-08	2.13897590017604e-07	CPLM	1.01	637	72	89
Wwox	type	wound	0.830925037001263	0.150822564266509	5.23992341647923e-08	2.16146840929768e-07	CPLM	1.01	637	183	71
Car10	type	wound	3.19315021233876	0.582835537229048	6.18431813381029e-08	2.53781345180194e-07	CPLM	1.01	637	94	85
Grm8	type	wound	4.92995989672088	0.901772850081555	6.58629134045887e-08	2.68883646476465e-07	CPLM	1.01	637	119	81
Gria4	type	wound	1.65642465293419	0.303414527137994	6.86441952671242e-08	2.78801039238781e-07	CPLM	1.01	637	80	87
Tenm1	type	wound	3.90076502001332	0.716298941556217	7.38312411402851e-08	2.98338484607683e-07	CPLM	1.01	637	92	86
Slc24a3	type	wound	1.46449819986004	0.269088119704735	7.51397368174747e-08	3.02084627205279e-07	CPLM	1.01	637	89	86
Il1rapl1	type	wound	3.55196835176707	0.652858748057652	7.58728130635571e-08	3.03491252254228e-07	CPLM	1.01	637	101	84
Rarb	type	wound	2.24361186742998	0.413868178813275	8.42511323484635e-08	3.33634484099915e-07	CPLM	1.01	637	71	89
Ncald	type	wound	1.64444920640083	0.303335564073706	8.41868301142673e-08	3.33634484099915e-07	CPLM	1.01	637	81	87
Mbnl1	type	wound	-1.19418207881817	0.220999681885327	9.2518795925596e-08	3.64551673497871e-07	CPLM	1.01	637	88	86
Luzp2	type	wound	2.0645655917767	0.38222030971217	9.35303961771093e-08	3.66713236496389e-07	CPLM	1.01	637	68	89
Sdk1	type	wound	1.98780580624977	0.368370961238043	9.62093297535738e-08	3.75358567314436e-07	CPLM	1.01	637	157	75
Arhgap10	type	wound	-1.06980445860921	0.199062611595812	1.08144499849887e-07	4.19855117064266e-07	CPLM	1.01	637	101	84
Lims1	type	wound	-1.08931817959425	0.20275907598946	1.09144980354477e-07	4.216723143451e-07	CPLM	1.01	637	89	86
Slc25a21	type	wound	3.95117352539317	0.735903998960436	1.11091756779228e-07	4.27110055190041e-07	CPLM	1.01	637	98	85
Slc9a9	type	wound	1.19256566974505	0.222404342191492	1.15285619991626e-07	4.41092806924483e-07	CPLM	1.01	637	102	84
Hpse2	type	wound	1.74856502904283	0.326171220967839	1.16063873128972e-07	4.41935516914163e-07	CPLM	1.01	637	91	86
Nav3	type	wound	1.80597237986629	0.337321116600321	1.20453730786586e-07	4.56456242980747e-07	CPLM	1.01	637	107	83
Mecom	type	wound	3.65444070097426	0.683732238566349	1.26339851809311e-07	4.76481726823686e-07	CPLM	1.01	637	78	88
Kif26b	type	wound	3.14030311036593	0.587639327212993	1.26950223324277e-07	4.76514582335677e-07	CPLM	1.01	637	67	89
Mybpc1	type	wound	-1.21142092615397	0.227278842164116	1.36553002690653e-07	5.07746376201865e-07	CPLM	1.01	637	70	89
Fam155a	type	wound	3.20196496863036	0.60066857157496	1.36150771193348e-07	5.07746376201865e-07	CPLM	1.01	637	75	88
2610307P16Rik	type	wound	1.34116866160943	0.252108310978109	1.44161749659832e-07	5.33533204348538e-07	CPLM	1.01	637	92	86
Acoxl	type	wound	2.35712231278562	0.443413433767093	1.47191736386311e-07	5.39723789703269e-07	CPLM	1.01	637	68	89
