feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Fchsd2	type	wound	1.24274480219881	0.366788466796665	0.000765023423685976	0.0064284804109732	CPLM	1.01	455	50	89
Col1a2	type	wound	-3.20328744173702	0.955907754147555	0.000872474628782426	0.00727708468154824	CPLM	1.01	455	280	38
Mcc	type	wound	1.13555301969406	0.340000603745313	0.000907496290479432	0.00751353546382236	CPLM	1.01	455	63	86
Nedd4l	type	wound	0.943992811709474	0.283121348531169	0.000925586319533027	0.00760737369192838	CPLM	1.01	455	94	79
Srrm2	type	wound	-1.52672595269273	0.459324478984291	0.000959881608723266	0.00783207747407534	CPLM	1.01	455	197	57
Pdzd2	type	wound	0.75925483028983	0.229203406295356	0.000998438520541822	0.00808807031748267	CPLM	1.01	455	110	76
Rcor1	type	wound	1.00041777432895	0.302328257132584	0.00101082970452028	0.00812995890921307	CPLM	1.01	455	69	85
Col3a1	type	wound	-2.67536821515774	0.813597500760979	0.00108637677476913	0.0086756045985109	CPLM	1.01	455	204	55
Dock7	type	wound	1.06498594069295	0.324979978098676	0.00112949656760956	0.00895643052907298	CPLM	1.01	455	61	87
Cadps2	type	wound	1.18125323034841	0.360838410093855	0.00114303714338227	0.00900041834579323	CPLM	1.01	455	49	89
1700012D14Rik	type	wound	1.22115489101491	0.374226439460945	0.00118518140704673	0.00926746016899039	CPLM	1.01	455	54	88
Col1a1	type	wound	-2.95868514381756	0.918256105882981	0.00136443632907856	0.0105955538382238	CPLM	1.01	455	252	45
Samd4	type	wound	0.879961733576886	0.273369439253448	0.00137904223069085	0.0106356270668349	CPLM	1.01	455	84	82
Gbe1	type	wound	1.08963204308679	0.338833848380177	0.00139376586277529	0.0106760568808502	CPLM	1.01	455	72	84
Pten	type	wound	0.801363047197386	0.249577514476428	0.00141745454674254	0.0107841474299466	CPLM	1.01	455	116	75
Pde3b	type	wound	-1.63199059637908	0.510730260748294	0.00149389605354393	0.0112894426596675	CPLM	1.01	455	168	63
Ankrd11	type	wound	-2.0008412083331	0.628795910754075	0.00156308649478759	0.0117335692875388	CPLM	1.01	455	177	61
Sema5a	type	wound	0.787388934409469	0.248199485914892	0.00161460727533664	0.0120400516028414	CPLM	1.01	455	103	77
Tnfaip8	type	wound	0.847022866662306	0.269248281640592	0.00176494402974709	0.0130745195887843	CPLM	1.01	455	95	79
Gas7	type	wound	0.948623076329034	0.30308883056039	0.00186194966282694	0.0137029759499552	CPLM	1.01	455	74	84
Nedd4	type	wound	-1.02217332737279	0.328364500255582	0.00196972125563258	0.0144019878820928	CPLM	1.01	455	203	55
Lipe	type	wound	-1.88048459352599	0.6067870214342	0.00206204987326462	0.0149797945631997	CPLM	1.01	455	152	67
Syne1	type	wound	0.853558321960348	0.276271550482164	0.00212788039841567	0.0153589315936926	CPLM	1.01	455	98	78
Zfand3	type	wound	-1.34214419398426	0.436447552373816	0.00223116509893001	0.015911315779464	CPLM	1.01	455	168	63
Angpt1	type	wound	0.776201748960544	0.25242742032962	0.00223267130830845	0.015911315779464	CPLM	1.01	455	114	75
2210408F21Rik	type	wound	0.754477497322014	0.246107243525297	0.00230185053199694	0.0163011553398022	CPLM	1.01	455	110	76
Prpf38b	type	wound	-3.11464784920287	1.02169516084958	0.00243442287215961	0.0171322509628232	CPLM	1.01	455	198	56
Tnrc6b	type	wound	-1.71863892653691	0.564171703878832	0.00245198420868259	0.0171486597451963	CPLM	1.01	455	145	68
Pik3r1	type	wound	-1.30983871352952	0.431462577679259	0.0025371585438991	0.0176348180273481	CPLM	1.01	455	193	58
Adamts5	type	wound	1.01034666383377	0.333603394740156	0.00259736427844023	0.0179425286964644	CPLM	1.01	455	55	88
Cdyl2	type	wound	1.07861462382101	0.357182435199137	0.00267246953950027	0.0183487847651055	CPLM	1.01	455	55	88
Sox5	type	wound	0.576303432782396	0.191364409548134	0.00274456536837919	0.0187295794229998	CPLM	1.01	455	216	53
Trps1	type	wound	-2.29794193518431	0.764139105258844	0.00278308617191595	0.0188780423468516	CPLM	1.01	455	147	68
Mbtd1	type	wound	0.951239071185163	0.316866428787429	0.00283021032819864	0.0190827355062974	CPLM	1.01	455	76	83
Lncpint	type	wound	-1.88825724882092	0.630184854494453	0.00288226689720408	0.0193180507514988	CPLM	1.01	455	156	66
Slc27a1	type	wound	-1.80602219016492	0.607411056745792	0.00310319526515705	0.0206757270329399	CPLM	1.01	455	157	65
Zbtb16	type	wound	-0.874613329323664	0.294440437529162	0.00313193098480356	0.0207444369934636	CPLM	1.01	455	217	52
Mbnl1	type	wound	-1.42582291926319	0.480822569970457	0.00318272435374275	0.0209575884345868	CPLM	1.01	455	179	61
Arhgef3	type	wound	1.06200361884751	0.359800369399945	0.00332492655593503	0.0217666703603653	CPLM	1.01	455	53	88
Qk	type	wound	-2.0299837559804	0.695476756620244	0.00368838338776126	0.0240064722232322	CPLM	1.01	455	182	60
Gulp1	type	wound	-1.39041006997935	0.47793529903273	0.00380181842380975	0.0245791667166626	CPLM	1.01	455	162	64
Nrip1	type	wound	-1.45290748082702	0.499679487456983	0.0038200303511687	0.0245791667166626	CPLM	1.01	455	170	63
Thrb	type	wound	-0.944652665024771	0.325336221823423	0.00386897132169807	0.0246721315563706	CPLM	1.01	455	210	54
Ddx17	type	wound	-1.80620755733046	0.622218445198528	0.00387830131925186	0.0246721315563706	CPLM	1.01	455	171	62
Notch2	type	wound	1.02166691418874	0.353240831214549	0.00400889588012258	0.0253596447248204	CPLM	1.01	455	55	88
Large1	type	wound	0.778570279704166	0.270236902148155	0.0041514648547945	0.0261148012653553	CPLM	1.01	455	106	77
Rsrp1	type	wound	-1.71040529707556	0.595182613928993	0.00424706836111863	0.0265677720812199	CPLM	1.01	455	198	56
Rbfox2	type	wound	-1.3549889710963	0.477307464412602	0.0047316721516864	0.029435706313806	CPLM	1.01	455	169	63
Gtdc1	type	wound	1.06097438892995	0.374381729641114	0.00480323987300354	0.0296154341376831	CPLM	1.01	455	47	90
Rsu1	type	wound	0.911112646644086	0.321576839186372	0.00481316558365543	0.0296154341376831	CPLM	1.01	455	56	88
Camk1d	type	wound	-0.780012826615351	0.275568000716037	0.0048532825940989	0.0296999793530183	CPLM	1.01	455	299	34
Ghr	type	wound	-0.400885688108922	0.142676341560231	0.00517254844648087	0.0313133846813842	CPLM	1.369	455	384	16
Scaper	type	wound	0.914592998528639	0.325325580297694	0.00514796676205688	0.0313133846813842	CPLM	1.01	455	71	84
Thada	type	wound	0.841761500213847	0.300011246812196	0.00523589196955955	0.0315273495065457	CPLM	1.01	455	85	81
Pbx1	type	wound	-0.880256756006401	0.314054617946119	0.00528219443289147	0.0316369730395521	CPLM	1.01	455	236	48
Snrnp70	type	wound	-1.70915547608507	0.612189797002061	0.00546203744946417	0.0325410273444268	CPLM	1.01	455	179	61
Sh3pxd2a	type	wound	-0.876501248298249	0.314408294183625	0.00553029699859699	0.0326026933006294	CPLM	1.01	455	217	52
Golgb1	type	wound	-1.75411634083425	0.628873667905164	0.00550488030985396	0.0326026933006294	CPLM	1.01	455	157	65
Plcb4	type	wound	0.877724211116481	0.315883512689132	0.00568571029914982	0.0333443218585557	CPLM	1.01	455	66	85
Exoc4	type	wound	0.557915916255866	0.201719123410518	0.00591028577192269	0.0344817708766059	CPLM	1.01	455	164	64
Rptor	type	wound	0.786642830463099	0.28585324102227	0.0061625745087386	0.0357683448290704	CPLM	1.01	455	78	83
Naaladl2	type	wound	0.70560710918823	0.256592101221671	0.00619956942368958	0.0357985393388434	CPLM	1.01	455	140	69
Psd3	type	wound	0.826529387795191	0.301563042236369	0.00637095185725088	0.036600468322778	CPLM	1.01	455	91	80
Fbxl7	type	wound	0.939373780205556	0.346006765443154	0.00688278293167351	0.0393401704622557	CPLM	1.01	455	55	88
Pnpla3	type	wound	-1.33596735815833	0.496836953162137	0.00743219843779243	0.0422659365704761	CPLM	1.01	455	164	64
Rab40c	type	wound	0.999429098715321	0.376170514422573	0.00816597021847785	0.0462054395276686	CPLM	1.01	455	48	89
Mycbp2	type	wound	-0.857614961830087	0.3260412695255	0.00881925473497473	0.0496524041579077	CPLM	1.01	455	190	58
Cwc27	type	wound	0.881822396261575	0.336134372519813	0.00899881898360596	0.0504112944056732	CPLM	1.01	455	63	86
Tacc1	type	wound	0.592086866854656	0.226117754257719	0.00912796684420173	0.0507272350160508	CPLM	1.01	455	148	67
Zfp385b	type	wound	0.978940933979431	0.373951153267304	0.00914531856861307	0.0507272350160508	CPLM	1.01	455	48	89
Asxl1	type	wound	0.912001364732749	0.349673941666946	0.0094040918065808	0.0516536945083414	CPLM	1.01	455	64	86
Abca1	type	wound	-1.58633938083141	0.608026224496026	0.00938110672306212	0.0516536945083414	CPLM	1.01	455	135	70
Celf2	type	wound	-0.500153481751512	0.192419668378494	0.00964668087577776	0.052728944981193	CPLM	1.01	455	316	31
Myl1	type	wound	1.03934741651062	0.402103461850223	0.0100558761575649	0.0545732060983396	CPLM	1.01	455	48	89
Clstn2	type	wound	1.09193736373994	0.422592413567645	0.0100810185332634	0.0545732060983396	CPLM	1.112	455	51	89
Vwa8	type	wound	0.758317322467222	0.294376768118284	0.0103105823113834	0.0555488788641993	CPLM	1.01	455	95	79
Tshr	type	wound	0.491659249385636	0.192691076641626	0.0110522167927246	0.0592609338505137	CPLM	1.01	455	231	49
Ahnak	type	wound	-1.4026597140194	0.550959015994667	0.011231356065227	0.0596857967411087	CPLM	1.01	455	152	67
Stx8	type	wound	0.84906285346459	0.333752275589124	0.0112904748719859	0.0596857967411087	CPLM	1.01	455	57	87
Ptger3	type	wound	-1.52285517606683	0.598505656630812	0.0112765340655824	0.0596857967411087	CPLM	1.01	455	140	69
AC149090.1	type	wound	-1.6711789254672	0.662975397839577	0.0120536992744077	0.0631277459673632	CPLM	1.01	455	150	67
Atrx	type	wound	-1.85690949424592	0.736459237180698	0.0120308852576857	0.0631277459673632	CPLM	1.01	455	125	73
Rps6ka5	type	wound	0.937690069043921	0.373128899740839	0.0123155081666566	0.0639044340813611	CPLM	1.01	455	47	90
Ccdc80	type	wound	-2.11006614547635	0.839445619796435	0.012294992488473	0.0639044340813611	CPLM	1.01	455	147	68
Ncam2	type	wound	0.961443355459939	0.383726224624328	0.012576095425829	0.0649572635297405	CPLM	1.142	455	58	87
Nrxn1	type	wound	0.547464009404455	0.220889081244792	0.0135584222931863	0.069607026114712	CPLM	1.152	455	178	61
Efna5	type	wound	-1.15571747069877	0.466822849652423	0.0136617697791753	0.069607026114712	CPLM	1.01	455	153	66
Mgat5	type	wound	0.804848671314104	0.325067133234366	0.0136528232591668	0.069607026114712	CPLM	1.01	455	65	86
Stox2	type	wound	0.950177705613269	0.384392329117752	0.0138063492712843	0.0698976524037723	CPLM	1.01	455	55	88
Rabgap1l	type	wound	0.667555548384684	0.270315559986685	0.0138962717650045	0.0698976524037723	CPLM	1.01	455	109	76
Ext2	type	wound	0.94657167877259	0.38333403216115	0.0139050391993295	0.0698976524037723	CPLM	1.01	455	49	89
Rere	type	wound	-0.739270651551135	0.299883295816739	0.0140637065082063	0.0703810379032902	CPLM	1.01	455	194	57
