feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Antxr1	type	wound	1.02498165661314	0.0820545855434765	9.21712792450601e-35	4.62445556212284e-33	CPLM	1.01	2461	1609	35
Col1a2	type	wound	-3.62595802774137	0.292424881812243	2.71986555133843e-34	1.31913479239914e-32	CPLM	1.111	2461	2150	13
Tenm3	type	wound	2.22513077959063	0.180313077618426	5.446631359024e-34	2.55640278302578e-32	CPLM	1.01	2461	247	90
Erc2	type	wound	2.06255303502669	0.167780021881137	9.44840425608563e-34	4.29607131018893e-32	CPLM	1.01	2461	290	88
Cacna2d3	type	wound	2.12106403282263	0.172918629626104	1.29309002899595e-33	5.70135149148216e-32	CPLM	1.01	2461	259	89
Sema5a	type	wound	1.79793324066789	0.148874857963612	1.15458758896571e-32	4.94095571160327e-31	CPLM	1.01	2461	425	83
Atp8b1	type	wound	1.82022863500711	0.151568973908614	2.5026416901475e-32	1.04038390261846e-30	CPLM	1.01	2461	380	85
Dse	type	wound	1.42670867985915	0.121108993730976	3.34333755357843e-31	1.35126559457128e-29	CPLM	1.01	2461	843	66
Ephb2	type	wound	1.90555313423312	0.167128741832849	2.21211852669487e-29	8.69900663875954e-28	CPLM	1.01	2461	332	87
St6galnac5	type	wound	1.68817779395416	0.14832880169137	2.76272188409308e-29	1.05783166877775e-27	CPLM	1.01	2461	534	78
Lsamp	type	wound	1.37475702139131	0.120836535835574	2.89594050223997e-29	1.08040857198953e-27	CPLM	1.243	2461	1045	58
Hivep3	type	wound	1.82066651616774	0.164948008533563	1.10849063666989e-27	4.03213469088671e-26	CPLM	1.01	2461	336	86
Prr16	type	wound	1.25838647521012	0.116751958038744	1.68711397862931e-26	5.98719716806255e-25	CPLM	1.01	2461	1001	59
Stk39	type	wound	1.72613694094184	0.162616353941662	9.10286239574243e-26	3.15349161566791e-24	CPLM	1.01	2461	376	85
Dmd	type	wound	1.36731623454419	0.129858259963489	2.17720374297664e-25	7.36704987449072e-24	CPLM	1.01	2461	762	69
Phactr1	type	wound	1.84728638862532	0.175664693120515	2.49260123030127e-25	8.24257906838261e-24	CPLM	1.01	2461	260	89
Prkg1	type	wound	1.49757214595348	0.14266319517838	3.01400642625014e-25	9.74528744487545e-24	CPLM	1.01	2461	587	76
Eml1	type	wound	1.45217466868912	0.139196344792804	5.79632032484295e-25	1.83340132014054e-23	CPLM	1.01	2461	576	77
Sgcd	type	wound	1.30899287200046	0.127523921672628	3.11022315528658e-24	9.62845678923825e-23	CPLM	1.01	2461	727	70
Tshz3	type	wound	1.88813695111884	0.185058558768452	5.73552760590038e-24	1.73858180553855e-22	CPLM	1.01	2461	288	88
Arl6ip5	type	wound	1.86273376441275	0.183733590917419	1.08480269744116e-23	3.22119984648345e-22	CPLM	1.01	2461	304	88
Tgfbi	type	wound	1.16363306528106	0.116102381128719	3.36284471934592e-23	9.78587813329662e-22	CPLM	1.01	2461	1239	50
Col1a1	type	wound	-2.58580239389658	0.258333775912337	3.81318572086534e-23	1.08787945565864e-21	CPLM	1.01	2461	2121	14
Ccser1	type	wound	1.27098038716968	0.127088005315775	4.15129077238885e-23	1.16156309112034e-21	CPLM	1.01	2461	746	70
Zdhhc1	type	wound	1.41744569738948	0.144677669638287	2.93782950323224e-22	8.06517344755265e-21	CPLM	1.01	2461	658	73
Rims1	type	wound	1.71320390733411	0.176027809997995	5.43055045012893e-22	1.46323164906252e-20	CPLM	1.01	2461	283	89
Dpp6	type	wound	1.61079187769118	0.166628520532729	1.00883521439579e-21	2.66882770353796e-20	CPLM	1.104	2461	413	83
Ppara	type	wound	1.89089162776573	0.196343102708653	1.42035634634257e-21	3.69039014987222e-20	CPLM	1.01	2461	280	89
Gm42418	type	wound	-0.333792727754293	0.035068063249039	4.04260909692897e-21	1.03192916421608e-19	CPLM	1.698	2461	2460	0
Lvrn	type	wound	1.69472115240454	0.180515666930927	1.34311189983455e-20	3.36935830044702e-19	CPLM	1.01	2461	318	87
Immp2l	type	wound	1.78207371489634	0.190669235193915	1.96861951763806e-20	4.85481592909046e-19	CPLM	1.01	2461	280	89
Frmd4a	type	wound	1.34803228918391	0.145557600009399	4.27249390966477e-20	1.03607977309371e-18	CPLM	1.01	2461	519	79
Gm19951	type	wound	1.00352888538606	0.109253706283025	8.46703255763035e-20	2.01959547071347e-18	CPLM	1.01	2461	1249	49
Chsy3	type	wound	1.41793915035765	0.154629231926384	9.72035329624896e-20	2.281147426781e-18	CPLM	1.01	2461	500	80
Magi2	type	wound	0.963057151346272	0.105115059203513	1.04428516705965e-19	2.41180145725682e-18	CPLM	1.119	2461	1277	48
Cdh18	type	wound	1.24612857419991	0.136229205230183	1.19058336718882e-19	2.70671687384333e-18	CPLM	1.01	2461	768	69
Zfp710	type	wound	1.73841437207555	0.190727989900701	1.5941267999362e-19	3.56839152908796e-18	CPLM	1.01	2461	249	90
Thsd4	type	wound	1.74311230999513	0.19446872829905	6.07753002025407e-19	1.33981911810147e-17	CPLM	1.01	2461	288	88
Wwox	type	wound	1.03605801010629	0.116645574477127	1.23834629748286e-18	2.68924457139934e-17	CPLM	1.01	2461	1021	59
Arhgap24	type	wound	1.28491492673921	0.145124075252964	1.58262323156389e-18	3.33727072742821e-17	CPLM	1.01	2461	691	72
Auts2	type	wound	1.15688531251612	0.130661346449335	1.58030711123393e-18	3.33727072742821e-17	CPLM	1.01	2461	832	66
Ptprk	type	wound	1.62898209905332	0.184510613224113	1.97009847947791e-18	4.09499041091479e-17	CPLM	1.01	2461	307	88
Cdh4	type	wound	-0.996538458447823	0.113395399115983	2.79594399421843e-18	5.72971621350396e-17	CPLM	1.137	2461	2121	14
Col3a1	type	wound	-2.36920407262157	0.270643016060401	3.75337252460168e-18	7.58494031013257e-17	CPLM	1.01	2461	1953	21
Scaper	type	wound	1.48999910470137	0.171191149611643	5.77580408953145e-18	1.15120478770798e-16	CPLM	1.01	2461	374	85
Zbtb20	type	wound	-1.21531260302606	0.139681832926832	5.93289672645409e-18	1.16653577526901e-16	CPLM	1.01	2461	2073	16
Pdss2	type	wound	1.49198583247918	0.172246643462325	8.25135644794467e-18	1.60076315090127e-16	CPLM	1.01	2461	345	86
Elp4	type	wound	1.43208232713241	0.165862453085948	1.04477633159793e-17	2.00019679273025e-16	CPLM	1.01	2461	413	83
Htt	type	wound	1.501637745418	0.175479474661884	2.00025038211542e-17	3.77969390386744e-16	CPLM	1.01	2461	360	85
Tjp1	type	wound	1.56874040042619	0.184122809911368	2.73581633362705e-17	5.10334969926584e-16	CPLM	1.01	2461	294	88
Cacna1a	type	wound	1.37943623720506	0.16397517429622	6.71046590788803e-17	1.2359149235414e-15	CPLM	1.01	2461	423	83
Kdm4b	type	wound	1.52527472147223	0.184329268762761	2.0840418773385e-16	3.79035116440939e-15	CPLM	1.01	2461	378	85
Chd9	type	wound	0.862031874545451	0.105824018830437	5.92185492862241e-16	1.06374060754884e-14	CPLM	1.01	2461	1280	48
Adgra2	type	wound	1.48745039437909	0.182734950517904	6.21303474030701e-16	1.10243482282277e-14	CPLM	1.01	2461	360	85
Litaf	type	wound	1.5788792527776	0.195173830335326	9.3023481490389e-16	1.63071283817489e-14	CPLM	1.01	2461	286	88
Plce1	type	wound	1.42054187808794	0.177944008370014	2.16918897398118e-15	3.71314112605014e-14	CPLM	1.01	2461	366	85
Prkn	type	wound	0.942063512505667	0.117997969735174	2.15819874119039e-15	3.71314112605014e-14	CPLM	1.01	2461	1069	57
Dpyd	type	wound	0.947749250048563	0.120091508055921	4.44136873692352e-15	7.51417617700433e-14	CPLM	1.01	2461	983	60
Ghr	type	wound	-1.23411784280461	0.156791666797357	5.22547012111658e-15	8.73914830600531e-14	CPLM	1.157	2461	1969	20
Cped1	type	wound	0.75999163597343	0.099470126449996	3.08127693977137e-14	5.09461130382653e-13	CPLM	1.01	2461	1491	39
Sil1	type	wound	1.41230477616456	0.187925936341239	7.90823263026595e-14	1.29286275022887e-12	CPLM	1.01	2461	309	87
Pakap.1	type	wound	1.39872866086542	0.188125922889673	1.43519501833214e-13	2.32023194630363e-12	CPLM	1.01	2461	371	85
Gtdc1	type	wound	1.40745142256596	0.190967601113028	2.31632458686027e-13	3.70357392734252e-12	CPLM	1.01	2461	309	87
Fam110b	type	wound	1.51450079484428	0.20648374957495	3.00143686233837e-13	4.74683764641558e-12	CPLM	1.01	2461	251	90
Gm48099	type	wound	1.4950489917784	0.207814707775009	8.30718612977113e-13	1.29967266869e-11	CPLM	1.01	2461	335	86
Syne1	type	wound	1.22915256420112	0.171859519476238	1.12258994797095e-12	1.73762593010398e-11	CPLM	1.01	2461	483	80
Samd4	type	wound	0.853248075643345	0.119739022603301	1.35282833764983e-12	2.0719634013479e-11	CPLM	1.01	2461	1084	56
Gmds	type	wound	1.1074594146667	0.155449828748995	1.36903415040803e-12	2.07494238421217e-11	CPLM	1.01	2461	554	77
Ryr2	type	wound	1.3222474159817	0.186436559168893	1.71829093779459e-12	2.57743640669189e-11	CPLM	1.01	2461	364	85
Cpne8	type	wound	1.46842110923682	0.207090888476257	1.736674305599e-12	2.5777089531391e-11	CPLM	1.01	2461	270	89
Wwp2	type	wound	1.49246312351672	0.210522920183219	1.75390506089877e-12	2.5777089531391e-11	CPLM	1.01	2461	257	90
Neat1	type	wound	-1.80187794632012	0.256702074043391	2.87216376938083e-12	4.1789982844491e-11	CPLM	1.01	2461	1878	24
C1qtnf7	type	wound	0.953212641779793	0.137534160245737	5.32842769226073e-12	7.67610127944492e-11	CPLM	1.01	2461	924	62
Fam129b	type	wound	1.47413179333282	0.213911293156659	6.99791982972506e-12	9.98232681593134e-11	CPLM	1.01	2461	323	87
Amn1	type	wound	1.47946373027439	0.215439476071615	8.26313984957836e-12	1.16726878457636e-10	CPLM	1.01	2461	258	90
Pde7b	type	wound	1.56651072671776	0.229765714338236	1.15863149990332e-11	1.62097003111474e-10	CPLM	1.145	2461	264	89
Pappa	type	wound	1.35974817819292	0.199525137192935	1.1821216633991e-11	1.63808287642447e-10	CPLM	1.105	2461	402	84
Itgbl1	type	wound	-1.41841005311833	0.208320286228796	1.23259504966464e-11	1.6919111294925e-10	CPLM	1.16	2461	1718	30
Iqsec1	type	wound	1.38040152637993	0.205763210503664	2.42861196523335e-11	3.30245832655563e-10	CPLM	1.01	2461	272	89
Snx4	type	wound	1.3989401224877	0.208722473660405	2.53366354845912e-11	3.41340783611853e-10	CPLM	1.01	2461	291	88
Fam219a	type	wound	1.45595761706485	0.218603810771701	3.36057037188284e-11	4.48589898265094e-10	CPLM	1.01	2461	284	88
Nr6a1	type	wound	1.41035601089557	0.212963775373114	4.32191380979179e-11	5.71671326658823e-10	CPLM	1.01	2461	254	90
Frem1	type	wound	1.28800064967012	0.195662953876838	5.62568276421857e-11	7.37420578552975e-10	CPLM	1.01	2461	358	85
Pla2r1	type	wound	1.19000162824398	0.180911312519657	5.81216851745214e-11	7.50846547683152e-10	CPLM	1.01	2461	422	83
Slc8b1	type	wound	1.46682286013767	0.223012244381503	5.83131683080386e-11	7.50846547683152e-10	CPLM	1.01	2461	267	89
Lrrtm4	type	wound	1.24158335473398	0.190411722830135	8.47404279605717e-11	1.08155546212835e-09	CPLM	1.285	2461	465	81
Morrbid	type	wound	1.23119855335016	0.189283073312151	9.40879504872355e-11	1.19041711268633e-09	CPLM	1.01	2461	414	83
Lama4	type	wound	1.06395924716226	0.163919223927905	1.02952533444452e-10	1.29134427725584e-09	CPLM	1.01	2461	586	76
Nedd9	type	wound	1.33844704043527	0.207098145342116	1.23460954068154e-10	1.53534776212961e-09	CPLM	1.01	2461	297	88
Zfp536	type	wound	0.900543563238899	0.140909763440678	1.96597466012695e-10	2.42414672074975e-09	CPLM	1.01	2461	836	66
Nalcn	type	wound	1.40093305222595	0.219898629756973	2.23710859760972e-10	2.73528824329592e-09	CPLM	1.01	2461	277	89
Gcnt2	type	wound	1.41668057723092	0.22329773140638	2.6500249475028e-10	3.21315524884715e-09	CPLM	1.01	2461	255	90
Zeb2	type	wound	-1.07720246469165	0.170971141153157	3.50425735214654e-10	4.21379706394481e-09	CPLM	1.01	2461	1875	24
Airn	type	wound	-1.18127145376682	0.188103298664267	3.99276146292387e-10	4.72314465736116e-09	CPLM	1.01	2461	1735	30
Tom1l2	type	wound	0.898241862534481	0.143033305625005	3.99173153780655e-10	4.72314465736116e-09	CPLM	1.01	2461	873	65
Slc1a3	type	wound	1.31029452750812	0.209830466550409	4.99181225294748e-10	5.85732808712789e-09	CPLM	1.01	2461	394	84
Cacna1c	type	wound	1.07443594588255	0.172352449024048	5.33586876331771e-10	6.21095124050182e-09	CPLM	1.01	2461	527	79
Pard3b	type	wound	-0.682684386047478	0.10970390349084	5.71671445768006e-10	6.60144407613054e-09	CPLM	1.01	2461	2108	14
Hmgb1	type	wound	1.34914169815125	0.21895782875772	8.38612476508544e-10	9.60772561669237e-09	CPLM	1.01	2461	289	88
4930402H24Rik	type	wound	1.10367099499387	0.179383384725361	8.87244170569396e-10	1.00854708451443e-08	CPLM	1.01	2461	429	83
Arhgap15	type	wound	0.800481782960371	0.130422968499728	9.73780899238773e-10	1.09492387114974e-08	CPLM	1.01	2461	959	61
Pcca	type	wound	1.13547820434776	0.185026567944951	9.78282496559908e-10	1.09492387114974e-08	CPLM	1.01	2461	408	83
Nxpe4	type	wound	1.28676094047172	0.209826874665605	1.00500413425745e-09	1.11624504988136e-08	CPLM	1.01	2461	321	87
Dlc1	type	wound	-0.68507237004149	0.112368741407449	1.25404160077915e-09	1.3822958554043e-08	CPLM	1.01	2461	2118	14
Fmn1	type	wound	1.25515507027838	0.206882865330755	1.50480527046411e-09	1.64623433723706e-08	CPLM	1.01	2461	281	89
Gypc	type	wound	1.37124738988336	0.227759163885821	1.9978504942149e-09	2.16930781274827e-08	CPLM	1.01	2461	266	89
Pdzrn3	type	wound	-1.09537449270561	0.182115550099815	2.07063955945359e-09	2.23168930296665e-08	CPLM	1.01	2461	1702	31
Ptprm	type	wound	0.802838111228984	0.133933978305482	2.3443392766569e-09	2.5080982702469e-08	CPLM	1.01	2461	860	65
Dis3l2	type	wound	0.936841022201141	0.157176710998919	2.8769993496355e-09	3.0422148298424e-08	CPLM	1.01	2461	673	73
Nfia	type	wound	-0.845381318965734	0.141843735970779	2.88539963242784e-09	3.0422148298424e-08	CPLM	1.01	2461	1917	22
Rcor1	type	wound	1.07949096843255	0.18131906977188	2.99899847276506e-09	3.13923940854184e-08	CPLM	1.01	2461	491	80
Fars2	type	wound	0.960252368309343	0.16138467488697	3.06215968962671e-09	3.18245882029062e-08	CPLM	1.01	2461	569	77
Sema3a	type	wound	0.731711504104651	0.123147209959244	3.21943685190593e-09	3.32218483654123e-08	CPLM	1.22	2461	1387	44
Slc17a9	type	wound	1.02783383115628	0.173537635593213	3.60717847864233e-09	3.69608780734126e-08	CPLM	1.01	2461	714	71
Wdpcp	type	wound	1.1369306419389	0.193117590186685	4.46268727553201e-09	4.5407062838455e-08	CPLM	1.01	2461	400	84
Il1r1	type	wound	1.05361161107863	0.17955517070534	5.00763531491933e-09	5.05979818278307e-08	CPLM	1.01	2461	477	81
Arid5b	type	wound	1.03107163084957	0.176090329656643	5.39499683184223e-09	5.41360026919341e-08	CPLM	1.01	2461	469	81
Col5a2	type	wound	-1.36600262650814	0.233974879455395	5.9708192276869e-09	5.95037121663318e-08	CPLM	1.01	2461	1632	34
1110051M20Rik	type	wound	1.10292517998492	0.188959933901003	6.02136623365808e-09	5.95992372106973e-08	CPLM	1.01	2461	465	81
Ptpn9	type	wound	1.22472737510605	0.211450368277717	7.84124328219437e-09	7.70878984837351e-08	CPLM	1.01	2461	299	88
Asap2	type	wound	1.17733260686205	0.203993543321008	8.84895169319195e-09	8.64109041180825e-08	CPLM	1.01	2461	346	86
Hipk2	type	wound	1.32596716067102	0.229885743527468	9.03113936661536e-09	8.7602051856169e-08	CPLM	1.01	2461	260	89
Rbms3	type	wound	0.447693685120203	0.0776838316192269	9.29472666390709e-09	8.95617701720849e-08	CPLM	1.01	2461	2020	18
Bcas3	type	wound	1.02359914257044	0.178303150590146	1.0583522687945e-08	1.01309378361578e-07	CPLM	1.01	2461	496	80
Maml3	type	wound	1.14510196470517	0.199805194576383	1.11977219182789e-08	1.06488139811083e-07	CPLM	1.01	2461	400	84
Itfg1	type	wound	1.29519112058394	0.226487490308077	1.20411274005551e-08	1.13765197193556e-07	CPLM	1.01	2461	247	90
Prrx1	type	wound	-2.11525557807209	0.373575577113022	1.66831631847753e-08	1.56606467315149e-07	CPLM	1.01	2461	1394	43
Rrbp1	type	wound	-2.80544197608467	0.498533483496457	2.03702232511432e-08	1.89991505323162e-07	CPLM	1.01	2461	1563	36
Dapk1	type	wound	-1.28786360159649	0.229466902558677	2.21900062134722e-08	2.05646235927402e-07	CPLM	1.01	2461	1660	33
2210408F21Rik	type	wound	1.06611179391718	0.190235700136811	2.32595036705075e-08	2.14193530636636e-07	CPLM	1.01	2461	453	82
Smyd3	type	wound	0.923312328074194	0.164803785061317	2.34816505798562e-08	2.14879255306231e-07	CPLM	1.01	2461	585	76
Angpt1	type	wound	1.31859051133485	0.235984123932918	2.55555261241653e-08	2.32395565691628e-07	CPLM	1.01	2461	253	90
Nav1	type	wound	0.901499187573872	0.16317676962306	3.64814137691222e-08	3.29692279714738e-07	CPLM	1.01	2461	612	75
Dclk1	type	wound	0.811980629509863	0.148541190078508	5.0564119323219e-08	4.54140701328911e-07	CPLM	1.01	2461	833	66
Mmp2	type	wound	1.13206556353999	0.207436228806486	5.31477049057546e-08	4.74416629680202e-07	CPLM	1.01	2461	337	86
Taf3	type	wound	1.20471801972071	0.221688994114902	6.04347358723417e-08	5.36174028623519e-07	CPLM	1.01	2461	287	88
Plpp3	type	wound	-2.03051704493118	0.374245947035866	6.33991632440225e-08	5.59065348606381e-07	CPLM	1.01	2461	1449	41
Hmcn1	type	wound	1.2201681638036	0.226127877550145	7.46915304730881e-08	6.54675764086405e-07	CPLM	1.184	2461	362	85
Mitf	type	wound	-1.58677549532779	0.29460526836534	7.88342468040851e-08	6.86849276047568e-07	CPLM	1.01	2461	1393	43
Dnm3	type	wound	0.869363320407066	0.162014193766339	8.8043037784245e-08	7.62515595095693e-07	CPLM	1.01	2461	622	75
Mfhas1	type	wound	1.0875712713465	0.202970815263904	9.18358037030016e-08	7.90657363241818e-07	CPLM	1.01	2461	380	85
Acaca	type	wound	1.01456323021376	0.190010961286599	1.01746198811849e-07	8.70827760419062e-07	CPLM	1.01	2461	456	81
Lpar1	type	wound	-1.87760899109754	0.351945697380809	1.0430590120502e-07	8.87515124288328e-07	CPLM	1.01	2461	1312	47
Camk1d	type	wound	-1.17814121078733	0.22128058737485	1.10587083916662e-07	9.35489576155485e-07	CPLM	1.01	2461	1758	29
Cdkal1	type	wound	0.820826509511167	0.154267283652961	1.12643075565578e-07	9.47373843629575e-07	CPLM	1.01	2461	686	72
Slc39a14	type	wound	1.14402665484828	0.215262136293817	1.16521989476269e-07	9.7436491199984e-07	CPLM	1.01	2461	296	88
Spidr	type	wound	1.03532748593677	0.195668137431794	1.32223341087388e-07	1.099342635898e-06	CPLM	1.01	2461	426	83
Cdyl	type	wound	1.17299464620923	0.222870749960675	1.53883890799644e-07	1.27216511996297e-06	CPLM	1.01	2461	277	89
Hip1	type	wound	1.25480423610597	0.238793487192341	1.60948962227451e-07	1.3230550284799e-06	CPLM	1.01	2461	273	89
Fndc3b	type	wound	-0.838461413740161	0.161118575354264	2.11163617961169e-07	1.72608462996349e-06	CPLM	1.01	2461	1711	30
Tbck	type	wound	1.09784287491507	0.211465060700719	2.25559603595296e-07	1.83345934766009e-06	CPLM	1.01	2461	330	87
Pdzd2	type	wound	1.00932437543482	0.194609123961431	2.31858198707894e-07	1.87418710622214e-06	CPLM	1.01	2461	440	82
Nbea	type	wound	0.784822457335858	0.151673695961107	2.4709919269593e-07	1.98634986393689e-06	CPLM	1.01	2461	753	69
Cdh13	type	wound	0.672239914231334	0.131108378887251	3.16720921430974e-07	2.52753035258831e-06	CPLM	1.01	2461	1091	56
Focad	type	wound	0.938136490932741	0.182991903601771	3.17895570119355e-07	2.52753035258831e-06	CPLM	1.01	2461	484	80
Sipa1l3	type	wound	1.13211353335031	0.221377229775294	3.39798935493866e-07	2.68699701708465e-06	CPLM	1.01	2461	320	87
Cdk19	type	wound	1.18393367228563	0.232842321000852	3.95945918449957e-07	3.11406114240372e-06	CPLM	1.01	2461	273	89
Itga9	type	wound	1.06087833508209	0.209973638821037	4.68252403033823e-07	3.66294218502265e-06	CPLM	1.01	2461	328	87
Rian	type	wound	-3.23538023268152	0.644204723506935	5.47224093706763e-07	4.25781313552589e-06	CPLM	1.01	2461	1583	36
Slc8a1	type	wound	1.08988829570317	0.217745051784811	5.97093576416921e-07	4.59955230235826e-06	CPLM	1.01	2461	365	85
Wdr66	type	wound	0.930765981511555	0.185959076601256	5.97467618656846e-07	4.59955230235826e-06	CPLM	1.01	2461	562	77
Armh3	type	wound	0.990576129719604	0.198398961614221	6.366365576596e-07	4.87529574418273e-06	CPLM	1.01	2461	416	83
Syne2	type	wound	1.06487078235249	0.213769757575479	6.75119076425149e-07	5.14292280732247e-06	CPLM	1.01	2461	332	87
Iqgap2	type	wound	1.03308810117313	0.20786337811472	7.15469706346374e-07	5.42191886840611e-06	CPLM	1.01	2461	379	85
Tmtc2	type	wound	0.953202431424591	0.192364160000023	7.71697929644384e-07	5.81772273384756e-06	CPLM	1.094	2461	497	80
Nrp1	type	wound	1.05404839885707	0.213007627133921	7.98832827959999e-07	5.99124620969999e-06	CPLM	1.01	2461	364	85
Epb41l3	type	wound	1.00242256343529	0.2029926384077	8.41263787892693e-07	6.27712210966087e-06	CPLM	1.01	2461	440	82
Pbx1	type	wound	-0.728761841822828	0.14762139856822	8.47805461560809e-07	6.29365789066825e-06	CPLM	1.01	2461	1837	25
Camkmt	type	wound	1.00204979890682	0.203198138598549	8.70917873876302e-07	6.43241373852802e-06	CPLM	1.01	2461	401	84
Rfx3	type	wound	1.1248761860015	0.228759818110927	9.354254517676e-07	6.8739597592013e-06	CPLM	1.01	2461	285	88
Dleu2	type	wound	-1.09681148412664	0.224948880918446	1.15265206341448e-06	8.42768217220136e-06	CPLM	1.01	2461	1538	38
Rerg	type	wound	1.13341326045735	0.233234449023991	1.25061418936067e-06	9.0982182275989e-06	CPLM	1.01	2461	292	88
Rbfox2	type	wound	-1.05668927504799	0.217935178940374	1.32065810987561e-06	9.55998781029358e-06	CPLM	1.01	2461	1384	44
Celf2	type	wound	-0.453778980928457	0.0939612128728849	1.45334521929913e-06	1.04684024459417e-05	CPLM	1.01	2461	2164	12
Ahnak	type	wound	-1.76423107886645	0.366592903041551	1.58076085634204e-06	1.13300839703333e-05	CPLM	1.01	2461	1236	50
Sptbn1	type	wound	-1.21143440836174	0.252098508794053	1.63741758902273e-06	1.16786401570003e-05	CPLM	1.01	2461	1303	47
Bach2	type	wound	1.05472619239028	0.220224380846669	1.77287666018876e-06	1.25831001979251e-05	CPLM	1.01	2461	366	85
Rsrp1	type	wound	-1.98897749779438	0.415397636938375	1.78337602214866e-06	1.25961753020694e-05	CPLM	1.01	2461	1327	46
Inpp5a	type	wound	0.951822754533458	0.199244935363642	1.88258406738638e-06	1.30618876584718e-05	CPLM	1.01	2461	449	82
Clybl	type	wound	1.05289429212946	0.220377644719603	1.87764919296179e-06	1.30618876584718e-05	CPLM	1.01	2461	341	86
Hectd4	type	wound	0.991000689807293	0.20738484472275	1.869555164295e-06	1.30618876584718e-05	CPLM	1.01	2461	361	85
Add3	type	wound	-1.57696188433084	0.330124867776858	1.88522089916087e-06	1.30618876584718e-05	CPLM	1.01	2461	1223	50
Pds5b	type	wound	1.07413182509365	0.225119457488438	1.93675721408318e-06	1.33553637274456e-05	CPLM	1.01	2461	307	88
Fryl	type	wound	1.02435440062127	0.216574334194909	2.37448781526134e-06	1.62966026943644e-05	CPLM	1.01	2461	344	86
